predicate;formula;frequency;closest_solution;solution_distance
this/inv1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Student)|((ref0 in (ref2 . (Person <: enrolled))) => (ref1 != ref2)));1;(all ref0:(one Course),ref1:(one Person)|((ref0 in (ref1 . (Person <: enrolled))) => (ref1 in Student)));11
this/inv5;((all ref0:(one Project)|(some (ref0 . (Person <: enrolled)))) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));4
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|(((ref0 in (ref1 . (Person <: enrolled))) && (ref0 in (ref2 . (Person <: enrolled)))) => (! (some ref3:(one (ref1 . (Person <: teaches)))|(ref3 in (ref2 . (Person <: enrolled)))))));1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|(((ref0 in (ref1 . (Person <: teaches))) && (ref0 in (ref2 . (Person <: teaches)))) => (no ((ref1 . (Person <: teaches)) & (ref2 . (Person <: enrolled))))));19
this/inv9;(all ref0:(one Professor)|(no ((((ref0 . (Person <: enrolled)) . (Course <: grades)) . Grade) & (((ref0 . (Person <: teaches)) . (Course <: grades)) . Grade))));1;(all ref0:(one Professor)|(no (((Person <: enrolled) . (ref0 . (Person <: teaches))) & ((Person <: teaches) . (ref0 . (Person <: teaches))))));12
this/inv5;((all ref0:(one Person)|(some (ref0 . (Person <: enrolled)))) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));4
this/inv9;(all ref0:(one Professor),ref1:(one Professor),ref2:(one (ref0 . (Person <: enrolled)))|((ref2 in (ref1 . (Person <: enrolled))) => (! (some ref3:(one (ref0 . (Person <: teaches)))|(ref3 in (ref1 . (Person <: enrolled)))))));1;(all ref0:(one Course),ref1:(one Course),ref2:(one ((Person <: teaches) . ref0)),ref3:(one ((Person <: teaches) . ref0))|((ref2 in ((Person <: teaches) . ref1)) => (ref3 !in ((Person <: enrolled) . ref1))));15
this/inv11;(all ref0:(one Grade),ref1:(one Student)|((ref1 -> ref0) in ((ref1 . (Person <: enrolled)) . (Course <: grades))));1;(all ref0:(one Course),ref1:(one ((ref0 . (Course <: grades)) . Grade))|(ref0 in (ref1 . (Person <: enrolled))));8
this/inv5;((all ref0:(one Person)|(ref0 in ((Person <: enrolled) . Project))) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));9
this/inv11;(all ref0:(one Grade),ref1:(one Student)|((ref1 -> ref0) in (((Person <: enrolled) . (Course <: grades)) . ref1)));1;(all ref0:(one Course),ref1:(one ((ref0 . (Course <: grades)) . Grade))|(ref0 in (ref1 . (Person <: enrolled))));10
this/inv6;(all ref0:(one Student)|((((Course <: projects) . (Person <: projects)) . ref0) in (ref0 . (Person <: enrolled))));1;(all ref0:(one Student)|(((Course <: projects) . (ref0 . (Person <: projects))) in (ref0 . (Person <: enrolled))));6
this/inv5;((all ref0:(one Person)|(ref0 in (Project . (Person <: enrolled)))) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));9
this/inv12;(all ref0:(one Course),ref1:(one Person)|(one (((ref0 . (Course <: grades)) . Grade) & ref1)));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));9
this/inv7;(all ref0:(one Course),ref1:(one Student)|(one ref2:(one Project)|((ref2 in (ref1 . (Person <: projects))) => (ref2 in ref0))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref1 . (Course <: projects)))|(ref2 in (ref0 . (Person <: projects)))));12
this/inv1;(all ref0:(one Person)|((ref0 in (Project . (Person <: enrolled))) => (ref0 in Student)));1;(all ref0:(one Person)|((ref0 in ((Person <: enrolled) . Course)) => (ref0 in Student)));4
this/inv12;(all ref0:(one Course),ref1:(one Person)|(lone (((ref0 . (Course <: grades)) . Grade) & ref1)));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));7
this/inv5;((all ref0:(one Person)|(some (ref0 . (Person <: projects)))) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));4
this/inv5;((all ref0:(one Project)|(some ref1:(one Person)|((ref0 in (ref1 . (Person <: projects))) => (ref1 in Student)))) && (all ref2:(one Project)|(ref2 in (Student . (Person <: projects)))));1;((all ref0:(one Person)|((ref0 in ((Person <: projects) . Project)) => (ref0 in Student))) && (all ref1:(one Project)|(some ref2:(one Person)|(ref2 in ((Person <: projects) . ref1)))));12
this/inv9;(all ref0:(one Course),ref1:(one Person),ref2:(one Professor)|(((ref1 -> ref0) in (Person <: enrolled)) && (ref1 in Student) && ((ref2 -> ref0) in (Person <: teaches))));1;(all ref0:(one Professor)|(ref0 in Professor));17
this/inv7;(all ref0:(one Project),ref1:(one Student)|((ref0 in ((ref1 . (Person <: enrolled)) . (Course <: projects))) && (ref0 in (ref1 . (Person <: projects)))));1;(all ref0:(one Course),ref1:(one Student)|((ref0 in (ref1 . (Person <: enrolled))) => (lone ref2:(one Project)|(ref2 in ((ref0 . (Course <: projects)) & (ref1 . (Person <: projects)))))));13
this/inv1;(all ref0:(one Person),ref1:(one Professor)|(no ((ref0 . (Person <: enrolled)) + (ref1 . (Person <: enrolled)))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));7
this/inv5;((some ref0:(one Student)|((ref0 -> Project) in (Person <: projects))) && (((Person <: projects) . Project) in Student));1;((all ref0:(one Project)|(some ref1:(one Person)|((ref1 -> ref0) in (Person <: projects)))) && (((Person <: projects) . Project) in Student));5
this/inv5;((all ref0:(one Project)|(some none)) && (no (((Person <: projects) . Project) & (Person - Student))));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (no (((Person <: projects) . Project) & (Person - Student))));6
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|((no ((ref0 . (Person <: enrolled)) & (ref0 . (Person <: teaches)))) && (no (ref1 . (Person <: enrolled)))));1;(no (((Person <: teaches) . (~ (Person <: enrolled))) & ((Person <: teaches) . (~ (Person <: teaches)))));13
this/inv1;(all ref0:(one Person),ref1:(one Professor)|((no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))) && (no ((ref0 . (Person <: enrolled)) + (ref1 . (Person <: enrolled))))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));16
this/inv4;(all ref0:(one Project)|(one ((Course <: grades) . ref0)));1;(all ref0:(one Project)|(one ((Course <: projects) . ref0)));4
this/inv10;(no ((Person - Professor) . (Course . (Course <: grades))));1;(no ((Person - Student) . (Course . (Course <: grades))));2
this/inv5;((some ref0:(one Student)|(ref0 in ((Person <: projects) . Project))) && (((Person <: projects) . Project) in Student));1;((all ref0:(one Project)|(some ref1:(one Student)|(ref0 in (ref1 . (Person <: projects))))) && (((Person <: projects) . Project) in Student));5
this/inv7;(all ref0:(one Student)|(lone (ref0 . (^ ((Person <: enrolled) . (Course <: projects))))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one (ref1 . (Person <: projects)))|(ref2 in (ref0 . (Course <: projects)))));10
this/inv1;(all ref0:(one Person),ref1:(one Professor)|((no ((ref0 . (Person <: enrolled)) + (ref1 . (Person <: enrolled)))) && (no ((ref1 . (Person <: enrolled)) & (ref1 . (Person <: teaches))))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));16
this/inv5;(all ref0:(one Course),ref1:(one Person),ref2:(one Project)|((ref2 in (ref1 . (Person <: projects))) => (ref1 in Student)));1;((all ref0:(one Project)|(some ((Person <: projects) . ref0))) && (all ref1:(one Person),ref2:(one Project)|((ref2 in (ref1 . (Person <: projects))) => (ref1 in Student))));11
this/inv6;(all ref0:(one Student)|(lone (ref0 . (Person <: enrolled))));1;((Person <: projects) in ((Person <: enrolled) . (Course <: projects)));6
this/inv7;(all ref0:(one Student)|(lone ((ref0 . (Person <: enrolled)) . (^ (Course <: projects)))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one (ref1 . (Person <: projects)))|(ref2 in (ref0 . (Course <: projects)))));10
this/inv9;(all ref0:(one Course),ref1:(one Professor)|(some ref2:(one Professor)|(((ref1 -> ref0) in (Person <: teaches)) && ((ref2 -> ref0) !in (Person <: enrolled)))));1;(all ref0:(one Professor)|(ref0 in Professor));14
this/inv12;((all ref0:(one Course),ref1:(one Student)|(one ((ref0 . (Course <: grades)) & (ref1 -> Grade)))) && (all ref2:(one Course),ref3:(one Student)|(one (((ref2 . (Course <: grades)) . Grade) & ref3))));1;(all ref0:(one Course),ref1:(one Student)|(lone ((ref0 . (Course <: grades)) & (ref1 -> Grade))));17
this/inv3;((Person . (Person <: enrolled)) in Course);1;((Person <: teaches) in (Person some-> Course));4
this/inv9;(all ref0:(one Course)|(some ref1:(one Professor),ref2:(one Professor)|(((ref1 -> ref0) in (Person <: teaches)) && ((ref2 -> ref0) !in (Person <: enrolled)))));1;(all ref0:(one Professor)|(ref0 in Professor));14
this/inv9;(! (some ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|(((ref1 -> ref0) in (Person <: teaches)) && ((ref2 -> ref0) in (Person <: enrolled)))));1;(all ref0:(one Professor)|(ref0 in Professor));15
this/inv3;((Course . (~ (Person <: teaches))) in Professor);1;(Course in (Person . (Person <: teaches)));5
this/inv5;(some ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|((((ref1 -> ref0) in (Course <: projects)) && ((ref2 -> ref1) in (Person <: enrolled))) => (((ref2 -> ref0) in (Person <: projects)) && (ref2 in Student))))));1;((all ref0:(one Project)|(some ref1:(one Person)|((ref1 -> ref0) in (Person <: projects)))) && (all ref2:(one Person),ref3:(one Project)|(((ref2 -> ref3) in (Person <: projects)) => (ref2 in Student))));21
this/inv5;((all ref0:(one Person),ref1:(one Project)|((ref1 in (ref0 . (Person <: projects))) => (ref0 in Student))) && (all ref2:(one Project)|(some ((Course <: projects) . ref2))));1;((all ref0:(one Person),ref1:(one Project)|((ref1 in (ref0 . (Person <: projects))) => (ref0 in Student))) && (all ref2:(one Project)|(some ((Person <: projects) . ref2))));8
this/inv14;(all ref0:(one Project),ref1:(one Student),ref2:(one Student)|((((ref1 -> ref0) in (Person <: projects)) && ((ref2 -> ref0) in (Person <: projects))) => (all ref3:(one (Project - ref0))|(((ref1 -> ref3) !in (Person <: projects)) && ((ref2 -> ref3) !in (Person <: projects))))));1;(all ref0:(one Project),ref1:(one Student),ref2:(one Student)|(((ref1 != ref2) && ((ref1 -> ref0) in (Person <: projects)) && ((ref2 -> ref0) in (Person <: projects))) => (all ref3:(one (Project - ref0))|(((ref1 -> ref3) !in (Person <: projects)) || ((ref2 -> ref3) !in (Person <: projects))))));13
this/inv5;((all ref0:(one Course),ref1:(one Person),ref2:(one Project)|(((ref0 in (ref1 . (Person <: enrolled))) && (ref2 in (ref1 . (Person <: projects)))) => (ref1 in Student))) && (all ref3:(one Project)|(some ((Course <: projects) . ref3))));1;((all ref0:(one Course),ref1:(one Person),ref2:(one Project)|((ref2 in (ref1 . (Person <: projects))) => (ref1 in Student))) && (all ref3:(one Project)|(some ((Person <: projects) . ref3))));16
this/inv13;(all ref0:(one Course),ref1:(one ((ref0 . (Course <: grades)) . (ordering/last[])))|(ref0 in (ref1 . (Person <: enrolled))));1;(all ref0:(one Course),ref1:(one ((ref0 . (Course <: grades)) . (ordering/last[])))|(some ref2:(one (ref0 . (Course <: projects)))|(ref2 in (ref1 . (Person <: projects)))));9
this/inv5;((all ref0:(one Course),ref1:(one Person),ref2:(one Project)|(((ref0 in (ref1 . (Person <: enrolled))) && (ref2 in (ref1 . (Person <: projects)))) => ((ref1 in Student) && (ref2 in (ref0 . (Course <: projects)))))) && (all ref3:(one Project)|(some ((Course <: projects) . ref3))));1;((all ref0:(one Course),ref1:(one Person),ref2:(one Project)|((ref2 in (ref1 . (Person <: projects))) => (ref1 in Student))) && (all ref3:(one Project)|(some ((Person <: projects) . ref3))));22
this/inv1;(all ref0:(one Person)|(no (ref0 . (Person <: teaches))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));4
this/inv5;(all ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|((((ref1 -> ref0) in (Course <: projects)) && ((ref2 -> ref1) in (Person <: enrolled))) => ((ref2 -> ref0) in (Person <: projects))))));1;(all ref0:(one Project)|(some ref1:(one Student)|((all ref2:(one Person)|(((ref2 -> ref0) in (Person <: projects)) => (ref2 in Student))) && ((ref1 -> ref0) in (Person <: projects)))));20
this/inv6;(all ref0:(one Course),ref1:(one Project),ref2:(one Student)|(((ref1 in (ref0 . (Course <: projects))) && (ref1 in (ref2 . (Person <: projects)))) => (ref2 in ref0)));1;(all ref0:(one Course),ref1:(one Project),ref2:(one Student)|(((ref1 in (ref0 . (Course <: projects))) && (ref1 in (ref2 . (Person <: projects)))) => (ref2 in ((Person <: enrolled) . ref0))));8
this/inv6;(all ref0:(one Project),ref1:(one Student)|(some (((Course <: projects) . ref0) & (ref1 . (Person <: enrolled)))));1;(all ref0:(one Student)|(((Course <: projects) . (ref0 . (Person <: projects))) in (ref0 . (Person <: enrolled))));10
this/inv9;(! (some ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((ref1 != ref2) && ((ref1 -> ref0) in (Person <: teaches)) && (ref1 in Professor) && ((ref2 -> ref0) in (Person <: enrolled)) && (ref2 in Professor))));1;(all ref0:(one Course),ref1:(one ((Person <: teaches) . ref0)),ref2:(one ((Person <: teaches) . ref0))|((ref1 != ref2) => (all ref3:(one Course)|(((ref1 -> ref3) in (Person <: teaches)) => ((ref2 -> ref3) !in (Person <: enrolled))))));23
this/inv1;(all ref0:(one Person)|((ref0 . (Person <: teaches)) !in (ref0 . (Person <: enrolled))));1;(all ref0:(one Course),ref1:(one (Person - Student))|(ref0 !in (ref1 . (Person <: enrolled))));7
this/inv5;(all ref0:(one Project)|((no (Professor . (Person <: projects))) && (some (Student . (Person <: projects)))));1;((all ref0:(one (Person - Student))|(no (ref0 . (Person <: projects)))) && (all ref1:(one Project)|(ref1 in (Student . (Person <: projects)))));8
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|(some ref2:(one Course)|(((ref0 != ref1) && ((ref0 -> ref2) in (Person <: teaches)) && ((ref1 -> ref2) in (Person <: enrolled))) => (ref1 !in Professor))));1;(all ref0:(one Professor)|(ref0 in Professor));21
this/inv9;(all ref0:(one Course),ref1:(one Course),ref2:(one Professor),ref3:(one Professor)|((((ref2 -> ref0) in (Person <: teaches)) && ((ref3 -> ref1) in (Person <: enrolled))) => (ref0 = ref1)));1;(all ref0:(one Professor)|(ref0 in Professor));19
this/inv5;(all ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|(((ref1 -> ref0) in (Course <: projects)) => (((ref2 -> ref0) in (Person <: projects)) && ((ref2 -> ref1) in (Person <: enrolled)) && (ref2 in Student))))));1;((all ref0:(one Project)|(some ref1:(one Person)|((ref1 -> ref0) in (Person <: projects)))) && (all ref2:(one Person),ref3:(one Project)|(((ref2 -> ref3) in (Person <: projects)) => (ref2 in Student))));20
this/inv6;(all ref0:(one Course),ref1:(one Project),ref2:(one Student)|(((ref1 in (ref0 . (Course <: projects))) && (ref1 in (ref2 . (Person <: projects)))) => (ref2 in (ref2 . (Person <: enrolled)))));1;(all ref0:(one Course),ref1:(one Project),ref2:(one Student)|(((ref1 in (ref0 . (Course <: projects))) && (ref1 in (ref2 . (Person <: projects)))) => (ref2 in ((Person <: enrolled) . ref0))));8
this/inv9;(all ref0:(one Person),ref1:(one Person)|(some ref2:(one Course)|(((ref0 != ref1) && ((ref0 -> ref2) in (Person <: teaches)) && ((ref1 -> ref2) in (Person <: enrolled))) => (ref1 !in Professor))));1;(all ref0:(one Professor)|(ref0 in Professor));21
this/inv14;(all ref0:(one Person),ref1:(one Person)|(lone ref2:(one Project)|((ref2 in (ref0 . (Person <: projects))) && (ref2 in (ref1 . (Person <: projects))))));1;(all ref0:(one Student),ref1:(one (Student - ref0))|(lone ref2:(one Project)|((ref2 in (ref0 . (Person <: projects))) && (ref2 in (ref1 . (Person <: projects))))));6
this/inv4;(all ref0:(one Course),ref1:(one Course)|(some ref2:(one Project),ref3:(one Project)|(((ref2 in (ref0 . (Course <: projects))) && (ref3 in (ref1 . (Course <: projects)))) => (ref2 != ref3))));1;(all ref0:(one Project)|(one ref1:(one Course)|(ref0 in (ref1 . (Course <: projects)))));18
this/inv5;(all ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|(((ref1 -> ref0) in (Course <: projects)) => (((ref2 -> ref0) in (Person <: projects)) && (ref2 in Student))))));1;((all ref0:(one Project)|(some ref1:(one Person)|((ref1 -> ref0) in (Person <: projects)))) && (all ref2:(one Person),ref3:(one Project)|(((ref2 -> ref3) in (Person <: projects)) => (ref2 in Student))));15
this/inv5;(all ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|((((ref1 -> ref0) in (Course <: projects)) && (ref2 in Student)) => ((ref2 -> ref0) in (Person <: projects))))));1;(all ref0:(one Project)|(some ref1:(one Student)|((all ref2:(one Person)|(((ref2 -> ref0) in (Person <: projects)) => (ref2 in Student))) && ((ref1 -> ref0) in (Person <: projects)))));16
this/inv5;(all ref0:(one Project)|(one ref1:(one Course)|(some ref2:(one Person)|((((ref1 -> ref0) in (Course <: projects)) && (ref2 in Student)) => (((ref2 -> ref0) in (Person <: projects)) && ((ref2 -> ref1) in (Person <: enrolled)))))));1;(all ref0:(one Project)|(some ref1:(one Student)|((all ref2:(one Person)|(((ref2 -> ref0) in (Person <: projects)) => (ref2 in Student))) && ((ref1 -> ref0) in (Person <: projects)))));22
